supplier_id,item_category,unit_cost,order_quantity,lead_time_days,historical_defect_rate,supplier_delay_score,esg_compliance,market_price_index,expected_cost,expected_delay,expected_defect_rate,procure_now,supply_risk_index
S1,Electronics,12.77,46,10,0.07553880773055249,0.7148819434892723,0,0.849297217411768,3268.11,4,0.037969530541651766,0,0.5230193798413005
S2,Electronics,89.13,45,8,0.01384050028670275,0.7619626007956865,1,0.8045223323574358,3852.76,9,0.1034402428831622,0,0.5184725677062798
S2,Electronics,11.17,9,12,0.08169067100945848,0.8304823250861944,0,1.069313780219626,4045.54,0,0.08227963640361323,0,0.6085108820688399
S1,Office,95.03,38,12,0.05553921789782959,0.23225064640236948,0,0.9057818089953681,3474.21,0,0.1186481578872894,0,0.24172643892505627
S1,RawMaterial,54.03,6,4,0.00042752021687813006,0.06638060727935102,1,1.1867706343332647,4802.98,2,0.06879188628354782,1,0.06852804900410263
S1,RawMaterial,40.77,42,8,0.0519778486337977,0.3802648786133209,0,0.9233823241308782,4389.02,2,0.0007212647316593379,0,0.300895138900989
S4,RawMaterial,93.18,35,14,0.03956714921368296,0.8550979106231523,0,0.9454472155464044,1530.37,1,0.032279472080924354,0,0.6249288911379962
S1,Electronics,12.2,18,6,0.029644651128998757,0.07802866428556798,1,0.9877959325790838,4611.05,7,0.14987356622914103,1,0.09856773676718328
S1,Office,62.33,19,13,0.07712572199178752,0.5759537988029502,0,0.9276562995168771,2118.19,7,0.06080174839642653,0,0.4615671387364492
S1,Electronics,59.4,5,3,0.0899499883658851,0.7010829491413934,1,1.126977288750865,3769.44,5,0.09303526618293383,0,0.46906333742317297
S1,RawMaterial,29.74,25,7,0.07626530893451103,0.4814072132822972,1,1.150482723999193,4316.05,4,0.13573974120881357,1,0.36172392064973163
S3,RawMaterial,48.6,11,3,0.08467725815908733,0.25517544360660804,1,0.8044144316833238,2463.67,5,0.0030786273217632662,1,0.19993701504026246
S4,Office,68.7,10,11,0.09087809432111732,0.32630948182336295,1,1.061864651424553,731.79,0,0.0989411094596093,1,0.3016205459617815
S2,Electronics,75.44,17,7,0.09126293113764777,0.07165209798358607,1,1.0744353119595929,4773.48,1,0.04325654609676551,1,0.12037013813144598
S1,RawMaterial,10.06,36,5,0.011463814299675745,0.2925835473386801,0,1.1845699506392324,826.16,6,0.04188723830286472,1,0.2147035584073965
S3,Office,94.32,26,4,0.04563854888871615,0.0443780075612743,1,0.9481596789071947,2066.49,0,0.03372771048724603,1,0.068889797774808
S3,Electronics,24.81,31,3,2.8647439291029644e-05,0.7263249981339686,1,0.8781119873390769,3184.01,7,0.12340938244367397,1,0.45723216454073984
S3,Electronics,31.02,32,8,0.05064625847036726,0.8979952785116864,1,1.0082324278168735,1028.92,2,0.05594215986697417,1,0.611133901790979
S2,RawMaterial,33.71,21,4,0.09242439343437908,0.633513128453593,1,0.979022273831356,4271.93,3,0.01006748073906386,1,0.43640662367389804
S1,RawMaterial,13.4,18,8,0.019910229039817342,0.6567032229331867,1,1.116692586241623,1415.4,6,0.014527673682474467,1,0.45713785961471437
S4,Electronics,21.07,18,10,0.06397866287665797,0.4721423371403862,0,1.161590176494216,4937.02,9,0.02229215440302031,1,0.37390757257580054
S4,Electronics,98.77,1,3,0.06443790464178938,0.15603644920510806,0,0.834683211054572,4623.95,6,0.13483913808763878,0,0.13438181234417307
S3,RawMaterial,38.37,14,10,0.016035398468777298,0.0077251412533696495,1,1.1386317914595634,3220.5,1,0.06411651397610137,1,0.08087427572122642
S2,Electronics,20.38,8,13,0.023852743931746037,0.34397599761057107,0,1.1635883512885967,3470.05,4,0.13740740093992812,1,0.3063985646030093
S2,RawMaterial,19.63,2,9,0.04620217839602411,0.7514885573709561,1,1.169654351305743,2901.23,7,0.12262192091431866,1,0.5290395022270952
S2,Electronics,74.75,15,6,0.018820937645434545,0.9604315793155815,1,1.105723943540482,2259.97,8,0.1256823931886772,0,0.6247623717401221
S4,RawMaterial,86.91,34,5,0.05849939785245091,0.43108492574189905,1,1.096833024361631,2082.69,4,0.0430247716697749,1,0.31191506051516044
S3,Office,33.13,36,5,0.04845417310222691,0.365391012333533,0,0.8059587100009692,4512.45,1,0.04069716190643036,0,0.2694851450450736
S1,RawMaterial,11.88,1,13,0.05191981785123732,0.44595850633138123,1,1.1680766489959313,3094.79,3,0.0840102569756742,1,0.3760081920113428
S4,RawMaterial,30.08,21,3,0.013446755282055523,0.42777489580419314,1,0.9406020855235107,4204.82,4,0.06268874429849261,1,0.28212753549570396
S3,Office,15.09,42,2,0.05172518254386435,0.625879832998645,0,0.816448758646957,2813.32,5,0.076359103245052,0,0.4053311688480606
S3,Electronics,19.31,1,6,0.004947819105413931,0.7341473970980933,1,0.9651917240426071,1881.61,5,0.007980630278654921,0,0.48482992684762305
S1,Office,48.84,32,11,0.08815352980116817,0.7849580232545802,0,1.0931410533082198,912.92,0,0.1457385286893792,0,0.5759923014645272
S1,RawMaterial,30.69,20,1,0.034324969080559244,0.6496048094347479,0,0.9767820806500385,1956.64,5,0.008725321176018468,0,0.4072032335278736
S1,Electronics,56.44,47,14,0.08563373248357076,0.4377239587873579,1,1.1032044357888662,4460.53,9,0.0268246946492831,0,0.388324495017486
S2,Office,32.81,36,7,0.07016563687448439,0.9501037555515385,0,1.0037637707644944,3703.83,0,0.1017300787252887,0,0.6411119443932685
S1,Electronics,94.65,39,5,0.0766172589297181,0.7110196963712663,1,0.9197708592507808,4036.23,4,0.02332523275928747,1,0.4853112812159609
S3,Electronics,91.53,30,4,0.03145444945389227,0.42665804084617753,0,0.8811649376614131,3980.45,6,0.016030489156168354,0,0.29400258791530276
S1,Office,61.01,7,9,0.022774393983405517,0.4465817770955044,0,0.9684413181414769,1039.88,7,0.02304305720563832,0,0.3390670987380386
S3,Electronics,41.9,22,10,0.040674055384111486,0.8179808499290154,0,0.8143213806855741,1214.87,4,0.009288036482461364,0,0.574419298001214
S4,Office,44.3,45,1,0.002422586241279934,0.4405408877224377,1,0.969017561999363,1927.58,1,0.037697811038751645,1,0.2721941656487037
S2,RawMaterial,47.07,10,11,0.09187556768683496,0.5162736227790912,0,0.8274480387058498,1854.63,2,0.040667890652222184,0,0.4158982725449337
S4,Electronics,75.48,8,4,0.03870142659661246,0.29155229191962406,1,1.1508018830963196,797.36,6,0.07479331313224825,1,0.21511323170218674
S4,RawMaterial,50.65,27,3,0.09885566048435651,0.8389148338852985,1,1.030192412739005,1190.62,9,0.06580837758071625,0,0.5544341699050575
S3,RawMaterial,87.11,10,6,0.0761449420807413,0.52228548030332,1,1.0584171851721038,4353.04,3,0.07105701227232676,1,0.37907191366335724
S4,Electronics,94.97,14,5,0.008051500979931047,0.5525359383894278,0,0.9155455961774441,3150.7,0,0.09240592563133539,0,0.36965129904192173
S3,Office,40.24,46,7,0.06601882778425759,0.8806754027133988,0,0.8903284305998183,2040.27,2,0.03464421468743157,0,0.5982108899633166
S1,Electronics,60.46,11,13,0.027083916483795514,0.9205172678472096,1,1.0831620996693627,2869.15,9,0.020205619663784275,0,0.6532926785106072
S1,RawMaterial,18.56,6,1,0.024371864558138015,0.82419379666652,1,1.0686261932087298,1675.91,1,0.13183174179683152,1,0.5089706945102105
S3,RawMaterial,28.04,21,13,0.025656266990321287,0.06537041297730839,1,0.8490713825415861,3127.29,8,0.09509120093534269,1,0.13977627074062426
S1,Office,47.21,33,5,0.09160750486928171,0.4435091017801145,1,0.8954565532406683,835.84,0,0.009099494090219944,1,0.32930199824313894
S2,Electronics,28.56,19,14,0.04999801760713749,0.3433309391524254,1,1.178630314588084,4561.93,8,0.14415774748512303,1,0.3209979687735965
S4,RawMaterial,88.89,39,2,0.06694708988116059,0.21351478132911872,1,0.9216709702126191,1582.01,9,0.10396027534026132,1,0.16247871004753367
S2,RawMaterial,24.25,24,2,0.02809478257997007,0.9089538758457859,0,0.8103326041277528,4185.84,4,0.022755696313051743,0,0.5680864745671768
S4,RawMaterial,51.01,18,11,0.05229544551851182,0.8900689583145038,1,0.8255128203304327,3469.99,5,0.14537016475146008,0,0.6283014372156843
S1,Office,64.51,35,11,0.03501001382111898,0.4652978832832506,1,1.1101979187799733,2853.53,5,0.05481110148744496,1,0.36825316268771463
S2,RawMaterial,72.27,43,2,0.032113904039640075,0.1345608506728635,1,1.102862273826202,4684.08,5,0.14767651197971554,1,0.10465639590132442
S1,RawMaterial,44.48,37,9,0.024696884797021226,0.013365620331787453,1,0.9527309077735459,1205.66,8,0.015491344408993274,1,0.07971415192389314
S4,Electronics,88.22,19,10,0.04090068984934006,0.43846708056481876,0,0.8612803105777759,1036.75,8,0.023995382555324355,0,0.34677902672226474
S3,Electronics,61.15,24,3,0.0660030110630023,0.0399551485735431,0,0.9992420867672989,1948.37,9,0.09861293263122663,0,0.06520256389159798
S3,RawMaterial,49.56,34,4,0.0222043776067109,0.6095559419197601,1,0.9327554620881862,4236.0,6,0.003321519774910986,1,0.4009663070052979
S2,RawMaterial,16.05,22,5,0.09654439868773501,0.608408870880069,1,0.9495873391588704,658.41,2,0.0028034461827353527,1,0.4297229278486476
S1,Electronics,51.82,4,14,0.012461167646366667,0.8989394479174483,1,0.9043941416351853,1577.33,6,0.11879742483373505,0,0.6431020190443789
S1,Office,83.87,10,4,0.04802072077214364,0.1900491282893566,0,0.8251431650837834,2411.16,4,0.02516704976097305,0,0.15700712177668563
S2,Office,65.31,2,4,0.008502821635534941,0.371394242413544,0,1.11646371073688,3708.23,8,0.1378184988881411,0,0.25395882051021546
S3,Office,84.89,8,5,0.002266532106900998,0.8595453887842788,0,1.047288329931941,1846.91,7,0.06388442432570575,0,0.5521214786169233
S4,Office,54.46,33,10,0.09226773196983634,0.474296502490115,1,1.133854049507835,2516.51,9,0.13104785314489134,1,0.38368679251359133
S2,Office,20.66,38,9,0.08103847939506342,0.05972328897194423,0,1.001280790953437,2015.83,5,0.06266453761297927,1,0.12443123148739986
S4,Office,11.23,43,12,0.06941553731255583,0.11078391159552858,1,1.1939946556420413,914.27,4,0.079534500745821,1,0.17300929386536962
S3,Office,37.29,28,9,0.08651908131499447,0.8134545715784511,1,1.185009963761842,3824.04,9,0.047477124251461916,0,0.5783141816272833
S1,Office,72.82,10,14,0.08028484229697286,0.743697430028513,1,0.9087133948386169,2576.21,1,0.09871146266339027,0,0.5703039107061996
S3,Electronics,81.12,45,14,0.06472377209863922,0.8758815171667919,1,0.9547907694138364,4156.3,2,0.04773017489145992,0,0.6449460419296669
S2,Office,36.62,1,6,0.08473423257683693,0.11886116590914375,1,1.1010837651883039,3626.12,2,0.03347551467750739,1,0.13959411217568019
S1,Office,54.61,34,11,0.03908005534601053,0.7604167437965275,0,1.1106413847911103,760.17,3,0.012157096794405114,0,0.5465454914531482
S2,Office,47.9,3,12,0.05527518332351261,0.6551043649581891,0,1.1642796544960894,2750.34,2,0.008650402174177008,0,0.49535945968625295
S2,RawMaterial,46.95,9,14,0.07763106529786457,0.23229324114104277,0,1.0610535334409015,4958.85,6,0.04589615298034334,1,0.26266526427398507
S3,Electronics,30.82,5,3,0.008479801624634664,0.9739043855556111,1,0.9900483907652828,1885.42,5,0.11047100178738832,0,0.6083151432493284
S2,Electronics,22.27,42,6,0.0858645467162484,0.5703548191512311,0,0.9510606198618611,2718.31,7,0.030843009951542443,0,0.410829398362756
S3,Electronics,27.7,10,10,0.015683045569660502,0.9068779753971353,1,0.967671420558809,3434.15,1,0.044884117520924485,1,0.6202602703377508
S1,Office,14.98,12,4,0.08645412528975392,0.8590931342069864,1,1.140162060422937,1410.2,1,0.13577571277831857,1,0.5699635466825466
S3,Office,27.83,18,3,0.0311332871632927,0.3331254605226116,1,1.1920035374429578,3661.28,0,0.0958736243716981,1,0.23064383389112622
S1,RawMaterial,10.83,21,6,0.03267828459692185,0.5359568619868132,0,0.820763673967986,3469.0,4,0.13795835841329646,1,0.37423474542830737
S3,Electronics,66.45,21,11,0.007394868986970127,0.4313682994046717,0,1.0320978652161763,2187.32,6,0.13668390510054512,0,0.3396108689103226
S4,Office,38.47,1,6,0.08858996238957495,0.7090775702600757,0,1.0080215888244033,1779.98,8,0.009511602372853489,0,0.4948806737300607
S4,Electronics,97.58,3,2,0.017451040239086956,0.5880420045434277,0,0.9504569099392202,4635.96,4,0.14325139873925472,0,0.37234622908349696
S2,RawMaterial,27.43,5,9,0.06300499020370152,0.7848535330372413,1,1.1406305772104697,1071.61,0,0.007676693859188349,1,0.5540993311691694
S3,RawMaterial,41.12,25,8,0.06439675992535224,0.011752259597984538,1,1.0302972067579683,2444.14,2,0.138842837662273,1,0.08351324087925353
S3,RawMaterial,42.21,49,6,0.02811515034146459,0.6877932614145584,1,0.9252464248934111,3951.43,7,0.08201001549850738,0,0.46396764480831726
S1,Electronics,10.76,8,1,0.09856609574568044,0.31906515521965495,1,0.9776416153348401,1166.62,2,0.07997843743160872,1,0.22815177899835423
S2,Office,85.53,17,12,0.006416621811108492,0.22422213988941797,1,0.9427214229535553,4698.17,6,0.10698960939297285,1,0.22217255619126902
S3,Office,12.88,9,2,0.06078720109915184,0.8012413663586723,0,0.9720342430864447,2868.14,9,0.1318816906142595,0,0.5132666944306632
S2,RawMaterial,94.62,32,4,0.047954392745718916,0.08922121118818538,0,0.8285063161375819,2771.67,2,0.09255068334918853,1,0.09649047310805546
S4,Office,90.29,6,7,0.024548410714727464,0.2284600450991412,1,0.8447663264867687,2409.25,1,0.06380997806719822,1,0.19444055027390295
S3,RawMaterial,58.2,49,9,0.016355171132294646,0.20373434109977817,1,1.0494766733214438,4403.53,9,0.016783401447716024,1,0.19143287028526956
S3,Electronics,58.92,40,10,0.07370843581589864,0.4198254450597019,1,1.0736273509585754,4767.99,5,0.11838139588423179,1,0.34543636920916215
S2,RawMaterial,68.84,21,5,0.09163148744811865,0.322336784557261,1,1.0546481661067857,2210.31,1,0.01924402387062077,1,0.25660580268307787
S3,Electronics,44.83,7,10,0.010754626195472239,0.7204683171096702,1,1.1052301589588822,2940.77,9,0.10895487917988644,0,0.5069359495530151
S2,RawMaterial,68.25,7,2,0.01939802121060055,0.6993698806014765,0,1.1774136085910962,1919.4,4,0.07918874186730389,0,0.4397270490097804
S3,Office,14.03,47,13,0.09862697472955655,0.325470891106039,1,1.144247322757062,2156.08,4,0.05787538871371027,1,0.3177277699396332
S1,Office,14.86,39,11,0.0015022674237874624,0.4369807761457952,0,0.9674038317484974,627.5,4,0.09194795793800514,0,0.3412105744860419
S2,RawMaterial,51.15,27,11,0.050825196965292335,0.20790818417977297,0,0.8870172547685101,4036.71,5,0.11585341291118144,0,0.21856389816888006
S3,Office,59.47,8,11,0.051611285008181434,0.6708349004962706,1,0.9247408846405005,4862.0,2,0.14117094276759315,1,0.49655575437164534
S4,Office,89.9,9,1,0.026316152514577387,0.3962227401325755,1,1.0350965951781168,3962.87,9,0.039704532425669986,1,0.25277134697677567
S3,Office,19.42,28,10,0.06630288804436608,0.13282610444221532,0,1.1424833337830267,2831.95,4,0.14206952403175474,1,0.17101510050721047
S4,Electronics,84.04,15,14,0.09449409064270137,0.12726549191151126,0,1.080689649403019,4223.79,7,0.1441422068981688,0,0.20470752233971717
S4,Office,28.9,2,13,0.04502139309565772,0.3223206784211755,0,1.017205241907627,4360.46,3,0.12204457717195202,1,0.29975596783854547
S1,Electronics,45.47,7,14,0.07494195054011905,0.7473250286361958,1,1.0407513438240137,2950.35,4,0.13221557624135236,0,0.5708776023437532
S2,RawMaterial,38.49,47,1,0.06460702592714583,0.025504336131500382,0,1.0113044854913218,4717.21,0,0.10386412705757575,0,0.041827566599901125
S3,Office,46.01,18,5,0.047294186354171486,0.25777469318288215,1,1.188651004531852,635.77,0,0.005864582989692701,1,0.20456735753026645
S1,Office,23.54,22,14,0.004981229980320467,0.16248615888875728,0,1.126436580902224,545.43,7,0.08626178170580881,1,0.1989860643273505
S3,Office,55.32,10,7,0.07417498049572753,0.9564778213056149,1,1.1125108861604596,866.57,1,0.1120806844441158,0,0.6461391869320872
S4,RawMaterial,82.15,33,9,0.0363251447121463,0.7052816039710263,1,1.0069315947454929,760.36,9,0.14125547020595025,1,0.498352220081974
S2,Electronics,49.74,7,9,0.022449468840242095,0.23323268411894615,0,0.9327237830278166,2410.75,9,0.08556777705283104,0,0.21096016540915463
S3,Electronics,54.16,3,8,0.09482686497881705,0.2074605854361946,1,0.8078056377351043,4731.44,6,0.1191301017386075,1,0.210067267898219
S3,Office,86.39,14,1,0.0773502769547162,0.8580305453872766,1,0.817372009743888,3538.51,6,0.1057558076316741,0,0.545166267461638
S4,RawMaterial,73.55,44,5,0.09622686816769366,0.1902266964164131,0,0.812095170064978,3467.54,8,0.04212043328213728,0,0.17871836401444166
S3,RawMaterial,54.14,46,6,0.025621693216559008,0.9970592001972269,1,1.1921907067110902,2231.99,0,0.023209211272703784,0,0.6487791709404467
S3,RawMaterial,33.19,36,6,0.08357933275778873,0.2823031200113997,0,0.8457929353871563,2901.95,1,0.11263579930168505,0,0.23731281469131926
S4,RawMaterial,89.64,13,4,0.06077214042619692,0.08433271486953497,0,0.8568475411903232,1868.79,0,0.03506525417692611,1,0.09740269962100863
S1,RawMaterial,61.93,16,1,0.09815036893032197,0.6909418940168581,0,0.99365999498324,2830.27,0,0.03670373319452114,0,0.4511531042320686
S4,Electronics,29.9,16,3,0.09463169456136573,0.6096427925841738,1,0.9925604667572636,3859.97,3,0.09659193580509713,1,0.41560375534748534
S1,Electronics,34.22,5,10,0.09729680449427025,0.9998221653614567,1,1.1679895069140276,3014.12,7,0.11836026960442926,0,0.7005109119937265
S2,Electronics,82.28,25,4,0.0951767618339942,0.8020857443719751,0,0.8294130926691693,2384.92,9,0.08734981392918544,0,0.5383759037448119
S1,Office,13.97,38,4,0.0007660866890438989,0.4288365331332391,1,1.1828956660626795,4302.15,7,0.1327474730818607,1,0.2861031744580852
S1,RawMaterial,99.29,38,13,0.07410854101506895,0.6766114481630836,0,0.8865560953364036,1793.49,8,0.031716490387601166,0,0.5210565740595137
S2,Office,21.73,38,4,0.027193456120964177,0.817849453603352,0,1.1880615237219332,2666.69,1,0.037862164431110935,0,0.527439137569729
S1,RawMaterial,81.65,39,14,0.07050270955525281,0.5137265254432951,0,1.0165296395210464,4901.66,6,0.09554332562361667,0,0.42938672813255285
S4,Electronics,45.53,48,5,0.09806112012539087,0.2728714507352116,1,1.060805098372412,4852.95,3,0.12440522769274454,1,0.22885549219302992
S1,Office,54.3,41,13,0.003935939069875882,0.21010564228636963,1,0.9262915090642589,528.28,2,0.08090277025173502,1,0.22010130994992738
S2,Electronics,89.26,26,11,0.05669878324393505,0.2952814366136144,1,1.044729580439838,2895.05,3,0.001557235995381928,1,0.2727499255127777
S4,RawMaterial,47.16,13,9,0.07349531581167694,0.8480687816698051,0,1.084331911959759,2016.14,3,0.10154146938104117,0,0.5951755780311004
S2,RawMaterial,58.37,44,4,0.02533587822148069,0.3804323724887353,0,0.8041480669169223,1810.51,2,0.12203736495269021,0,0.26443161553111394
S2,RawMaterial,14.44,26,9,0.022512193706714246,0.28666415856631744,1,0.8136913700726817,3183.13,8,0.04148154418439611,1,0.24303786753751905
S3,Electronics,10.21,1,9,0.0060345505401881,0.805887227795081,1,1.1945908047753195,2508.37,7,0.008129734332340115,1,0.5496284161248193
S3,RawMaterial,32.03,8,1,0.009391985716807561,0.031920341774543504,0,0.9830228419571262,3797.79,9,0.07769279671613223,0,0.02911265792262551
S2,Electronics,71.25,4,5,0.06567499108483615,0.5939582709303421,0,1.174327010174622,622.1,1,0.006323283052643014,0,0.41179174559794185
S2,Office,20.91,21,9,0.05052106190319509,0.8736318031862716,0,1.0919590467266675,4671.01,2,0.06240251158728665,0,0.6036211147684358
S2,RawMaterial,20.24,22,4,0.0030072227481945935,0.4100837490556074,0,0.9491873231869541,3054.17,9,0.002672676670544316,1,0.27552384482925135
S3,RawMaterial,46.99,37,5,0.09696617587527659,0.26931816135928444,1,0.860336801863412,3578.3,6,0.03374500843619047,1,0.22639503529243934
S3,RawMaterial,68.31,49,4,0.06560458694888051,0.4917090694359564,1,1.1912606932200847,3220.64,4,0.058323367783036484,1,0.3432782463176665
S1,Office,74.09,3,13,0.05154685690160084,0.7174771676920794,0,1.0337985028393548,4951.09,0,0.01675588346178868,0,0.5388075005428707
S1,RawMaterial,26.06,19,2,0.027272423662642334,0.5166055630351994,0,0.8769426493474,4938.34,0,0.017123385598302485,0,0.3324307792056267
S2,Electronics,17.16,1,10,0.06580988848075033,0.00763899462577311,1,1.0726611921178988,3244.51,7,0.12405926104884388,1,0.0957549347482604
S4,Electronics,94.64,29,2,0.036416786288271275,0.07832455610801592,0,0.8368194039321352,3577.83,5,0.006213580013609926,0,0.07220548383700522
S4,RawMaterial,33.46,23,2,0.07024941626624896,0.7213284230897014,0,1.1472149118960637,3283.56,3,0.10334493730104687,0,0.46815759301940973
S3,RawMaterial,86.8,33,13,0.06825719203067641,0.3999513348754986,1,0.8360549389021357,1898.06,2,0.12217230740240273,1,0.35330510139164495
S3,Office,87.71,41,1,0.009274379512412934,0.7847758312702351,1,0.8944777433164676,1366.76,8,0.01960835312034584,0,0.48079066975872203
S3,Office,79.53,23,3,0.09092607083109917,0.649489914105909,1,0.8365723221709502,2312.43,8,0.029305610177020894,0,0.43840034114144655
S2,Office,25.2,5,14,0.04869742516016813,0.5815158343218788,0,0.8415148867397864,3572.41,3,0.0962239952392544,0,0.46351872814117767
S4,RawMaterial,83.96,7,11,0.039294493896655396,0.9013751683784113,0,1.009533661463673,751.9,7,0.04734699191148284,0,0.631184877767472
S1,Office,79.23,6,10,0.09554621436287786,0.02132207348071269,1,1.0747959210237568,2814.37,3,0.07146346068523503,1,0.11288567982586241
S2,Office,63.71,49,1,0.04382092811112116,0.1550343613978017,1,1.1153927133383814,2337.79,7,0.1254004062419598,1,0.11330975241487451
S1,Electronics,40.35,22,4,0.07212209169030645,0.6243759554919758,0,1.0780221158408374,2873.68,6,0.020697475707643475,0,0.424833629373706
S1,Office,33.63,49,1,0.06551364772498362,0.06582804655009544,0,0.9453959248144284,4371.02,5,0.0929478782857059,0,0.0662937793904095
S2,Electronics,20.97,13,4,0.016514009808305665,0.6449704850606913,0,1.0229151148188214,714.25,6,0.14135965834212,0,0.4205079225503351
S1,Electronics,55.88,12,3,0.0991142773743137,0.9841210770252677,1,1.1710656297712922,3936.31,5,0.00861999445307558,0,0.6416355008560262
S4,Office,62.67,4,9,0.04636043222908867,0.8788080989945338,1,0.9550306463016223,3501.09,5,0.00900101474771418,0,0.6054787033511612
S1,Electronics,42.34,8,1,0.03947825724173085,0.5909169240254285,0,0.9009617476112495,1417.32,6,0.08321135589264557,0,0.3735364887306335
S4,RawMaterial,52.78,37,14,0.09196134927532301,0.8939766743059622,1,1.0077277422243682,3803.83,3,0.14401136941414938,0,0.6639744093661742
S4,RawMaterial,42.72,31,8,0.05292383365771101,0.11626815126626522,1,0.9189340847368392,2733.67,4,0.03307104635501832,1,0.14278089799992957
S4,Office,67.69,37,11,0.07050769619293124,0.45469416492556414,1,0.9047268207847504,2664.61,8,0.04961879545743007,1,0.37254023638464645
S3,RawMaterial,91.11,45,9,0.08462460472620109,0.42867611581207576,0,1.1115213205013053,2673.82,1,0.014797196182181048,0,0.34687876519082006
S1,Electronics,24.75,26,12,0.023549439572451838,0.33644758699299104,0,1.1563343429590143,4771.55,8,0.05433708456552747,0,0.2946476697818159
S2,RawMaterial,44.33,43,7,0.016946658519452953,0.00020139813431041542,1,1.0009266730995807,4749.64,4,0.006649872003011992,1,0.05520483643642214
S2,Office,22.68,8,1,0.006850680559100597,0.8910290186112522,0,1.1119131527869432,4611.24,9,0.05836409966171147,0,0.5438154724773386
S1,Office,66.24,40,4,0.08971332992460654,0.777706610152795,1,0.8748357704788965,4490.34,0,0.08332316624130463,1,0.5221093936404875
S3,Electronics,75.6,33,10,0.020036709474314875,0.6528575155997888,1,1.0190572052143392,669.15,6,0.1462507240026392,1,0.4691540936307391
S3,Office,93.87,45,1,0.03077540440643939,0.12896684385163404,0,1.0544799770822664,2302.68,4,0.12275819694629249,1,0.09375558477576938
S4,RawMaterial,35.1,29,4,0.02858069260789511,0.3782051336915041,1,0.9962656671267088,4526.95,2,0.12330981161630238,1,0.26406871656869957
S1,Office,95.52,5,3,0.03045879875223949,0.9243269973678312,1,0.8467520865392786,3898.07,2,0.03422164868582957,0,0.585162409474942
S1,Electronics,15.69,28,2,0.06680611268287184,0.6169296050695466,1,1.0936400927276309,2554.97,0,0.013085205325326765,1,0.40448531113230385
S2,Office,64.27,40,1,0.09541135587405383,0.603410536526025,1,1.1356312708757996,3979.64,6,0.09046120561563653,1,0.3978125858206883
S1,RawMaterial,15.14,17,6,0.03294534359575404,0.9131265747570346,1,1.0540905019925835,1436.84,1,0.07817072925836512,0,0.6006166907900897
S3,Electronics,90.44,23,12,0.04076471546586968,0.5598337248996377,1,0.867664400646731,3199.1,7,0.0774755814866447,0,0.43384393529382925
S1,RawMaterial,57.68,45,7,0.07711469841086112,0.5976232485569792,0,0.8298209759394173,2898.49,3,0.016351197930106476,0,0.4317083586574459
S2,Electronics,70.24,9,6,0.043233794418768595,0.3457156944762173,1,0.9206415632697915,3080.96,3,0.07408273413949887,1,0.2632566978685038
S4,Office,84.84,2,9,0.09260427679260474,0.3714409292323716,0,0.8147960447401679,3748.08,4,0.02255336108993525,0,0.31493155486291863
S2,Electronics,23.53,32,12,0.05032180507452166,0.6856068624141526,0,1.1356876041811734,4774.11,8,0.06331718905677573,0,0.5121749446851338
S2,Electronics,13.47,49,9,0.03477348557636154,0.320435216631312,0,1.0812241760280836,1688.05,6,0.009324394896722404,1,0.26697888993741
S4,Office,89.1,31,2,0.09715724837342697,0.5591079205878501,0,1.0254754644002517,3911.23,2,0.12853388991128534,0,0.37889764115045244
S2,RawMaterial,38.34,7,2,0.042578187606417996,0.27919669115657963,0,1.1558530013934927,3403.13,3,0.001977012945887674,0,0.19457718526158746
S2,Office,21.61,30,9,0.02311748711880426,0.16612523795444534,1,0.8440373999080285,3628.15,8,0.14089847091679947,1,0.17089610319402276
S1,Electronics,52.16,3,1,0.017770081478953294,0.45440245893870146,1,1.0857838999504132,2430.14,0,0.12943377340934084,1,0.285115356949764
S1,Office,63.85,9,5,0.09951813258283257,0.21744601241410721,0,0.85865288277327,4750.6,7,0.11289121088539544,0,0.19603733293759984
S4,Electronics,12.79,10,1,0.07529876931288493,0.8984943050815408,1,0.824370170707474,2658.45,7,0.1473825873428587,1,0.5688290709856471
S1,Office,34.74,46,7,0.04086597974551808,0.3036129658270329,0,0.8531618029485463,1047.16,6,0.008072999569137467,0,0.24442757341987514
S1,Office,12.95,47,9,0.082636334285219,0.5974020955393211,1,1.1803760362834472,3563.12,5,0.096239565907852,1,0.44751787189487263
S2,RawMaterial,47.83,26,6,0.05468061295144851,0.2634418405452039,0,0.9761733538632156,1079.91,6,0.1273953135707574,0,0.21732643106969973
S3,Electronics,90.56,1,14,0.03173895736332725,0.2580192627247665,0,0.8195982784891341,1952.04,9,0.018992564479615403,1,0.2643332448438581
S1,RawMaterial,98.44,30,2,0.07433858087359595,0.35063608147840786,0,1.0334538593019336,1526.03,3,0.0877162467999791,0,0.2469689374348378
S3,Electronics,67.33,38,6,0.07458947388831519,0.9158745673209491,1,0.8798856264530258,2925.2,3,0.059088286304200766,0,0.6147587254162068
S1,Office,24.55,15,9,0.0500169229184135,0.39149773828526657,1,0.8027345641039068,2063.77,4,0.065374067002064,1,0.31418943413239825
S1,Electronics,91.53,25,3,0.004515834035549638,0.8212664694241444,0,1.1033543177776037,1219.34,3,0.13687861280778393,0,0.5155432032937229
S4,RawMaterial,56.46,6,9,0.007702248657366762,0.19729807453843295,0,0.8619452315679457,4058.66,3,0.08079771754120986,1,0.18497523360598409
